N3C1W2_O.BPP|100|[99, 99, 99, 99, 98, 98, 98, 98, 97, 97, 96, 96, 96, 95, 95, 95, 94, 94, 94, 92, 91, 91, 90, 90, 90, 90, 89, 89, 88, 88, 87, 87, 87, 87, 86, 86, 86, 85, 84, 84, 84, 84, 83, 83, 82, 82, 82, 81, 81, 81, 81, 81, 80, 79, 79, 79, 79, 78, 78, 78, 77, 77, 76, 76, 74, 74, 74, 73, 73, 73, 73, 73, 72, 71, 71, 70, 70, 69, 69, 68, 68, 68, 67, 66, 65, 65, 64, 64, 63, 63, 62, 61, 61, 61, 61, 61, 61, 61, 60, 60, 59, 58, 57, 57, 57, 57, 57, 56, 56, 56, 56, 56, 55, 55, 54, 54, 54, 53, 53, 53, 52, 52, 52, 51, 51, 50, 50, 49, 49, 48, 48, 48, 48, 46, 45, 45, 45, 44, 44, 44, 44, 43, 43, 42, 42, 41, 41, 41, 40, 39, 39, 39, 39, 38, 38, 37, 37, 35, 35, 34, 34, 33, 33, 32, 32, 32, 32, 30, 30, 30, 29, 29, 28, 28, 28, 28, 28, 27, 27, 26, 26, 25, 25, 25, 24, 24, 24, 24, 24, 24, 24, 23, 22, 22, 22, 21, 21, 21, 21, 20]|200|11933|5|20220102 013057 779983|20220102 013057 780038||154 bins||
N4C1W1_S.BPP|100|[100, 99, 99, 99, 99, 99, 99, 99, 99, 99, 99, 98, 98, 98, 98, 98, 98, 98, 98, 98, 97, 96, 96, 96, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 94, 94, 93, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 89, 89, 88, 88, 88, 88, 88, 88, 88, 88, 87, 87, 87, 87, 87, 86, 86, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 85, 84, 84, 84, 84, 83, 83, 83, 83, 83, 82, 82, 82, 82, 82, 82, 82, 82, 82, 81, 81, 81, 81, 81, 81, 81, 80, 80, 80, 80, 80, 79, 79, 79, 79, 79, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 77, 77, 77, 77, 77, 77, 77, 77, 76, 76, 76, 76, 75, 75, 75, 75, 74, 74, 74, 74, 73, 73, 73, 73, 73, 73, 72, 71, 71, 71, 70, 70, 70, 69, 69, 69, 69, 69, 69, 68, 68, 68, 68, 68, 68, 68, 68, 67, 67, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 65, 65, 65, 65, 65, 65, 65, 64, 64, 64, 64, 64, 63, 63, 63, 63, 63, 62, 62, 62, 62, 62, 62, 61, 61, 61, 61, 61, 61, 61, 60, 60, 60, 60, 60, 60, 60, 59, 59, 59, 59, 59, 59, 59, 58, 58, 57, 57, 57, 57, 55, 54, 54, 54, 54, 53, 53, 53, 53, 52, 52, 52, 51, 51, 50, 50, 50, 50, 49, 49, 48, 48, 48, 48, 47, 47, 47, 46, 46, 46, 46, 46, 46, 45, 45, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 43, 43, 43, 43, 43, 43, 42, 42, 42, 42, 41, 41, 41, 41, 41, 41, 40, 40, 40, 40, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 38, 38, 38, 38, 38, 38, 37, 37, 37, 36, 36, 36, 36, 36, 35, 35, 35, 35, 35, 35, 35, 35, 34, 34, 34, 34, 34, 33, 33, 33, 32, 32, 32, 32, 32, 31, 31, 31, 31, 31, 30, 30, 30, 29, 29, 29, 29, 29, 29, 28, 28, 27, 27, 27, 27, 27, 27, 27, 27, 26, 26, 26, 26, 26, 25, 25, 25, 24, 24, 24, 24, 23, 23, 23, 23, 23, 23, 23, 22, 22, 22, 22, 22, 21, 21, 21, 21, 21, 21, 20, 20, 20, 20, 20, 20, 19, 19, 19, 19, 19, 19, 19, 18, 18, 18, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 16, 16, 16, 16, 15, 15, 15, 14, 14, 14, 14, 14, 14, 13, 13, 13, 13, 13, 13, 12, 11, 11, 11, 11, 10, 10, 10, 10, 9, 9, 9, 9, 8, 8, 8, 8, 8, 7, 7, 7, 6, 6, 6, 6, 6, 6, 5, 5, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1]|500|25565|5|20220102 013057 784268|20220102 013057 784339||324 bins||
N3C2W1_P.BPP|120|[99, 99, 97, 97, 97, 97, 97, 96, 96, 96, 96, 96, 96, 94, 94, 94, 93, 92, 92, 89, 89, 89, 88, 88, 87, 87, 86, 85, 85, 85, 84, 84, 84, 83, 83, 83, 83, 83, 83, 82, 81, 81, 81, 80, 80, 80, 79, 79, 79, 78, 78, 77, 76, 76, 75, 74, 73, 72, 71, 71, 71, 71, 69, 69, 68, 68, 68, 68, 67, 67, 66, 66, 66, 65, 65, 65, 65, 65, 64, 64, 64, 63, 63, 60, 60, 58, 58, 58, 58, 57, 57, 57, 56, 56, 56, 55, 54, 54, 53, 53, 53, 53, 52, 52, 50, 50, 49, 49, 47, 46, 45, 45, 45, 44, 44, 43, 42, 42, 41, 41, 41, 41, 40, 40, 40, 40, 40, 40, 39, 39, 38, 38, 38, 37, 37, 37, 37, 36, 36, 35, 34, 34, 34, 34, 34, 33, 33, 32, 32, 31, 31, 31, 30, 30, 29, 28, 27, 27, 27, 26, 25, 25, 24, 23, 22, 22, 21, 21, 21, 21, 20, 19, 19, 19, 18, 17, 17, 17, 16, 15, 13, 13, 13, 10, 10, 9, 9, 9, 9, 9, 9, 8, 7, 6, 6, 5, 4, 3, 2, 1]|200|10512|5|20220102 013057 800010|20220102 013057 800053||119 bins||
N3C3W2_P.BPP|150|[100, 99, 99, 99, 99, 99, 98, 98, 98, 98, 96, 96, 96, 96, 95, 95, 94, 93, 93, 92, 92, 92, 92, 91, 91, 91, 91, 90, 90, 90, 89, 89, 87, 87, 87, 86, 85, 84, 84, 84, 83, 82, 82, 82, 81, 81, 80, 80, 79, 79, 79, 78, 78, 78, 76, 76, 76, 76, 75, 75, 75, 73, 73, 73, 72, 72, 71, 71, 71, 71, 70, 70, 70, 69, 69, 68, 68, 68, 68, 67, 67, 67, 67, 67, 67, 67, 66, 66, 66, 65, 65, 64, 64, 64, 63, 63, 63, 62, 62, 62, 62, 61, 61, 60, 59, 59, 59, 58, 57, 57, 56, 55, 55, 55, 55, 55, 53, 52, 52, 51, 51, 51, 51, 51, 50, 50, 50, 50, 49, 49, 49, 48, 47, 47, 46, 46, 45, 44, 44, 44, 44, 43, 43, 41, 41, 41, 40, 40, 38, 38, 37, 37, 37, 37, 36, 36, 36, 36, 36, 35, 34, 34, 34, 34, 33, 33, 33, 32, 32, 32, 31, 31, 31, 30, 30, 29, 27, 27, 27, 27, 26, 26, 25, 25, 25, 25, 25, 24, 24, 24, 23, 23, 23, 22, 22, 22, 20, 20, 20, 20]|200|11938|5|20220102 013057 802957|20220102 013057 802991||109 bins||
N4C1W4_T.BPP|100|[100, 100, 100, 100, 100, 100, 100, 100, 99, 99, 99, 99, 99, 99, 99, 99, 99, 98, 98, 98, 98, 98, 97, 97, 97, 97, 97, 97, 96, 96, 96, 96, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 95, 94, 94, 94, 94, 94, 94, 93, 93, 93, 93, 93, 92, 92, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 90, 90, 90, 89, 89, 89, 89, 89, 89, 89, 89, 89, 89, 88, 88, 87, 87, 87, 87, 86, 86, 86, 86, 86, 86, 86, 86, 85, 85, 85, 85, 85, 85, 85, 85, 84, 84, 84, 84, 84, 84, 84, 84, 84, 83, 83, 83, 83, 82, 82, 82, 82, 82, 82, 82, 82, 82, 82, 81, 81, 81, 80, 80, 80, 80, 80, 80, 80, 79, 79, 79, 79, 79, 79, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 78, 77, 77, 77, 76, 76, 76, 76, 76, 76, 76, 76, 75, 75, 75, 75, 75, 75, 74, 74, 74, 73, 73, 73, 73, 73, 73, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 71, 71, 71, 71, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 70, 69, 69, 69, 69, 69, 69, 69, 69, 69, 69, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 68, 67, 67, 67, 67, 67, 67, 67, 67, 66, 66, 66, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 65, 64, 64, 64, 64, 63, 63, 63, 63, 63, 63, 62, 62, 62, 62, 62, 61, 61, 61, 61, 61, 61, 60, 60, 60, 60, 60, 59, 59, 59, 59, 59, 59, 58, 58, 58, 58, 57, 57, 57, 57, 57, 57, 56, 56, 56, 56, 56, 56, 55, 55, 55, 55, 55, 55, 54, 54, 54, 54, 54, 54, 53, 53, 53, 53, 53, 53, 53, 53, 52, 52, 52, 52, 52, 52, 52, 51, 51, 51, 51, 50, 50, 50, 50, 50, 50, 50, 50, 50, 49, 49, 49, 49, 49, 49, 48, 48, 48, 48, 48, 48, 47, 47, 47, 47, 46, 46, 46, 46, 46, 45, 45, 45, 45, 45, 45, 45, 45, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 44, 43, 43, 43, 43, 43, 43, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 41, 41, 41, 41, 41, 41, 41, 40, 40, 40, 40, 40, 40, 40, 40, 40, 39, 39, 39, 39, 39, 39, 38, 38, 38, 38, 38, 38, 38, 38, 38, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 34, 34, 34, 34, 34, 34, 34, 34, 34, 33, 33, 33, 33, 33, 33, 32, 32, 32, 32, 32, 32, 32, 32, 31, 31, 31, 31, 31, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30]|500|31810|5|20220102 013057 805920|20220102 013057 806105||410 bins||
N3C2W2_M.BPP|120|[99, 99, 99, 98, 98, 98, 97, 97, 97, 97, 97, 96, 96, 95, 95, 95, 95, 95, 94, 94, 94, 93, 92, 92, 92, 91, 90, 90, 90, 89, 89, 89, 89, 89, 88, 87, 87, 86, 86, 85, 85, 85, 85, 84, 84, 84, 84, 84, 83, 83, 83, 83, 82, 82, 82, 81, 81, 81, 80, 80, 80, 78, 77, 77, 76, 76, 75, 75, 74, 74, 73, 72, 71, 71, 70, 70, 70, 70, 70, 69, 68, 68, 68, 68, 67, 67, 66, 66, 66, 66, 66, 65, 65, 64, 64, 63, 62, 62, 62, 61, 61, 61, 61, 60, 60, 59, 59, 59, 59, 58, 58, 58, 57, 57, 57, 57, 57, 56, 56, 55, 55, 54, 54, 53, 53, 53, 52, 52, 52, 51, 51, 50, 50, 50, 50, 50, 49, 49, 48, 48, 47, 47, 47, 47, 47, 46, 45, 45, 44, 43, 43, 43, 43, 42, 42, 40, 39, 39, 39, 39, 39, 38, 38, 37, 37, 37, 36, 36, 36, 35, 35, 34, 33, 33, 33, 33, 32, 32, 32, 32, 31, 31, 30, 29, 27, 27, 26, 24, 24, 24, 22, 22, 22, 22, 22, 22, 22, 21, 21, 20]|200|12390|5|20220102 013057 827421|20220102 013057 827457||141 bins||
N4C3W1_L.BPP|150|[100, 100, 100, 100, 100, 99, 99, 99, 98, 98, 98, 98, 98, 98, 97, 97, 97, 97, 97, 97, 97, 97, 97, 96, 96, 95, 95, 94, 94, 94, 94, 93, 93, 93, 93, 93, 93, 92, 92, 92, 92, 92, 92, 91, 91, 91, 91, 91, 90, 89, 89, 88, 88, 88, 88, 88, 87, 87, 87, 87, 86, 85, 85, 85, 85, 84, 84, 84, 83, 83, 83, 83, 82, 81, 81, 81, 81, 81, 81, 81, 80, 80, 79, 79, 79, 79, 79, 79, 79, 79, 78, 78, 78, 78, 78, 78, 77, 77, 77, 77, 77, 77, 77, 76, 76, 76, 76, 76, 75, 75, 75, 74, 74, 74, 74, 74, 74, 74, 74, 73, 73, 73, 73, 72, 72, 72, 72, 72, 72, 71, 71, 71, 71, 70, 70, 70, 70, 70, 69, 69, 69, 69, 68, 68, 68, 68, 67, 67, 67, 67, 67, 66, 66, 66, 66, 66, 66, 65, 65, 65, 65, 65, 64, 64, 64, 64, 64, 64, 64, 63, 63, 63, 63, 63, 63, 63, 62, 62, 61, 61, 61, 60, 60, 60, 60, 59, 59, 59, 59, 59, 58, 58, 58, 58, 57, 57, 57, 57, 57, 57, 57, 57, 56, 56, 56, 56, 56, 55, 55, 55, 54, 54, 54, 53, 53, 53, 52, 52, 52, 52, 52, 52, 52, 51, 51, 51, 50, 50, 50, 50, 50, 50, 50, 49, 49, 49, 49, 49, 48, 48, 48, 48, 48, 48, 48, 48, 48, 47, 47, 47, 47, 47, 47, 46, 46, 46, 46, 46, 46, 45, 45, 45, 45, 45, 45, 45, 44, 44, 44, 44, 44, 44, 44, 43, 43, 43, 43, 43, 43, 43, 43, 43, 43, 42, 42, 42, 42, 42, 42, 42, 41, 41, 41, 41, 40, 40, 40, 40, 39, 39, 39, 39, 39, 38, 38, 38, 38, 38, 38, 37, 37, 37, 36, 36, 36, 36, 36, 35, 35, 35, 35, 35, 35, 35, 35, 34, 34, 34, 33, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 31, 31, 31, 31, 31, 31, 30, 30, 30, 30, 30, 29, 29, 29, 29, 28, 28, 28, 28, 28, 28, 28, 28, 27, 27, 27, 27, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 25, 25, 25, 25, 25, 25, 25, 24, 24, 24, 23, 23, 23, 23, 23, 23, 23, 23, 23, 22, 22, 22, 22, 22, 21, 21, 21, 21, 21, 21, 21, 21, 20, 20, 20, 19, 19, 18, 18, 18, 17, 17, 17, 17, 16, 16, 16, 15, 15, 14, 14, 14, 14, 14, 14, 13, 13, 13, 13, 13, 13, 13, 12, 12, 11, 11, 11, 11, 11, 11, 11, 11, 11, 10, 10, 10, 10, 10, 10, 9, 9, 9, 8, 8, 8, 8, 8, 8, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1]|500|24378|5|20220102 013057 831030|20220102 013057 831105||221 bins||
N4C1W1_B.BPP|100|[100, 100, 100, 100, 100, 100, 99, 99, 99, 99, 99, 99, 99, 98, 98, 98, 98, 98, 98, 98, 97, 97, 97, 97, 97, 97, 96, 96, 96, 95, 94, 94, 93, 93, 93, 93, 93, 93, 93, 92, 92, 92, 92, 92, 92, 91, 91, 91, 91, 91, 91, 91, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 90, 89, 89, 89, 88, 88, 88, 87, 87, 86, 86, 86, 86, 85, 85, 85, 85, 85, 84, 84, 84, 84, 84, 84, 83, 83, 83, 82, 82, 82, 82, 82, 81, 81, 80, 80, 80, 80, 80, 80, 79, 79, 79, 79, 78, 78, 78, 78, 77, 77, 77, 77, 77, 77, 77, 77, 77, 76, 76, 76, 76, 76, 75, 75, 75, 75, 75, 75, 74, 74, 74, 73, 73, 73, 73, 72, 72, 72, 72, 72, 72, 72, 71, 71, 71, 70, 70, 70, 70, 70, 69, 69, 69, 68, 68, 68, 68, 67, 67, 67, 67, 67, 66, 66, 66, 66, 66, 65, 65, 65, 65, 65, 65, 65, 64, 64, 64, 64, 64, 64, 63, 63, 63, 63, 63, 63, 63, 62, 62, 62, 62, 62, 62, 62, 62, 62, 62, 61, 61, 61, 61, 61, 61, 60, 60, 60, 60, 60, 60, 60, 60, 60, 59, 59, 59, 59, 59, 59, 59, 59, 58, 58, 57, 57, 57, 56, 56, 56, 56, 56, 55, 55, 55, 55, 55, 54, 54, 54, 54, 54, 53, 53, 52, 52, 52, 52, 51, 51, 51, 51, 50, 49, 49, 49, 49, 49, 49, 49, 49, 49, 48, 48, 48, 48, 48, 48, 47, 47, 47, 47, 47, 47, 47, 46, 46, 46, 46, 46, 45, 45, 45, 44, 44, 44, 44, 44, 44, 44, 44, 44, 43, 43, 43, 43, 43, 43, 43, 42, 42, 42, 41, 41, 41, 41, 41, 41, 41, 41, 40, 40, 40, 40, 40, 40, 39, 39, 39, 39, 39, 38, 38, 38, 38, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 35, 35, 35, 35, 35, 35, 35, 35, 34, 34, 33, 33, 33, 32, 32, 32, 32, 32, 31, 31, 31, 30, 30, 30, 30, 30, 30, 30, 30, 30, 29, 29, 28, 28, 28, 28, 27, 27, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 25, 25, 25, 25, 25, 24, 24, 24, 24, 23, 23, 23, 22, 22, 22, 22, 22, 22, 21, 21, 21, 21, 20, 20, 20, 20, 20, 19, 19, 19, 19, 19, 19, 18, 18, 18, 18, 18, 17, 17, 17, 16, 16, 16, 16, 16, 16, 15, 15, 15, 15, 15, 15, 15, 14, 14, 14, 14, 13, 13, 12, 12, 12, 12, 12, 12, 12, 11, 11, 11, 11, 11, 11, 11, 10, 10, 9, 9, 9, 9, 8, 8, 8, 8, 7, 7, 7, 7, 7, 6, 5, 5, 5, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 2, 1, 1, 1]|500|25761|5|20220102 013057 843293|20220102 013057 843387||330 bins||
N3C2W2_D.BPP|120|[100, 100, 100, 98, 97, 96, 96, 96, 96, 96, 95, 95, 95, 94, 94, 94, 93, 93, 93, 93, 93, 92, 92, 92, 92, 91, 91, 91, 90, 90, 89, 89, 89, 88, 88, 88, 87, 86, 85, 85, 85, 84, 84, 84, 84, 84, 83, 83, 83, 83, 83, 83, 82, 82, 82, 81, 81, 81, 80, 79, 78, 78, 78, 77, 77, 76, 76, 75, 75, 75, 75, 75, 75, 74, 74, 73, 72, 72, 72, 70, 70, 70, 70, 69, 68, 68, 68, 68, 68, 67, 66, 66, 65, 65, 65, 64, 64, 63, 61, 61, 60, 60, 60, 60, 59, 59, 59, 58, 58, 57, 57, 57, 56, 55, 55, 55, 54, 54, 53, 52, 52, 52, 51, 51, 51, 51, 50, 50, 50, 50, 49, 49, 49, 49, 47, 47, 47, 47, 45, 45, 45, 43, 43, 42, 41, 41, 41, 41, 40, 40, 40, 40, 39, 39, 38, 38, 38, 38, 38, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 35, 35, 34, 34, 34, 34, 33, 33, 33, 33, 32, 32, 31, 30, 29, 29, 28, 28, 27, 26, 25, 24, 24, 24, 23, 23, 22, 22, 21, 20, 20]|200|12304|5|20220102 013057 859477|20220102 013057 859519||139 bins||
N2C1W4_L.BPP|100|[99, 99, 96, 96, 95, 95, 94, 94, 93, 91, 91, 88, 88, 87, 87, 87, 87, 84, 84, 83, 83, 82, 82, 82, 81, 81, 81, 80, 78, 77, 77, 76, 76, 76, 74, 74, 74, 74, 74, 73, 73, 73, 73, 73, 72, 72, 71, 71, 70, 70, 69, 68, 67, 64, 64, 63, 62, 60, 60, 59, 59, 59, 58, 58, 57, 57, 57, 55, 55, 53, 52, 51, 50, 49, 48, 46, 46, 45, 43, 43, 42, 42, 42, 42, 42, 40, 40, 40, 38, 37, 36, 36, 34, 34, 33, 33, 33, 31, 30, 30]|100|6503|5|20220102 013057 862732|20220102 013057 862757||84 bins||
