N1C1W4_I.BPP|100|[95, 92, 91, 91, 90, 88, 87, 87, 86, 86, 85, 81, 79, 76, 76, 76, 72, 72, 69, 65, 63, 63, 63, 63, 61, 61, 59, 59, 58, 56, 54, 54, 52, 51, 50, 47, 47, 45, 45, 45, 43, 40, 40, 36, 35, 35, 34, 32, 32, 31]|50|3098|5|20211230 053032 259613|20211230 053032 259749||35 bins||
N1C1W2_S.BPP|100|[99, 99, 98, 96, 95, 93, 92, 91, 91, 91, 88, 86, 84, 84, 84, 80, 80, 79, 78, 77, 76, 76, 73, 72, 71, 71, 69, 68, 67, 64, 64, 61, 59, 58, 54, 52, 49, 49, 41, 40, 38, 31, 31, 29, 28, 27, 27, 27, 22, 20]|50|3279|5|20211230 053032 260230|20211230 053032 260402||37 bins||
N1C2W1_P.BPP|120|[97, 96, 94, 94, 93, 80, 79, 78, 77, 77, 76, 76, 72, 72, 71, 70, 67, 67, 63, 60, 59, 55, 54, 52, 51, 49, 48, 47, 46, 43, 34, 32, 28, 27, 27, 26, 25, 23, 22, 20, 17, 14, 13, 12, 12, 10, 5, 4, 3, 2]|50|2419|5|20211230 053032 260916|20211230 053032 260985||21 bins||
N1C1W4_L.BPP|100|[100, 99, 98, 98, 97, 96, 95, 91, 91, 90, 88, 88, 87, 86, 81, 80, 79, 76, 75, 67, 66, 65, 65, 64, 60, 59, 59, 58, 57, 57, 55, 53, 53, 50, 49, 49, 49, 46, 44, 43, 42, 38, 37, 37, 36, 35, 34, 34, 31, 30]|50|3217|5|20211230 053032 261404|20211230 053032 261525||35 bins||
N1C2W2_M.BPP|120|[100, 99, 99, 99, 97, 95, 95, 94, 93, 92, 92, 88, 86, 86, 86, 84, 79, 78, 78, 77, 76, 69, 68, 65, 61, 60, 58, 57, 57, 55, 54, 54, 53, 53, 52, 52, 51, 48, 47, 43, 43, 40, 39, 38, 36, 34, 33, 28, 27, 25]|50|3273|5|20211230 053032 261964|20211230 053032 262067||30 bins||
N1C3W2_I.BPP|150|[96, 95, 91, 89, 87, 86, 85, 81, 78, 78, 68, 67, 66, 66, 65, 62, 61, 60, 60, 59, 58, 56, 54, 51, 50, 50, 49, 49, 49, 48, 47, 46, 46, 46, 45, 45, 44, 41, 41, 41, 40, 36, 35, 34, 33, 32, 31, 27, 26, 26]|50|2776|5|20211230 053032 262500|20211230 053032 262576||20 bins||
N1C3W1_D.BPP|150|[99, 96, 95, 95, 92, 91, 90, 86, 86, 86, 85, 80, 77, 77, 76, 76, 71, 70, 70, 69, 68, 64, 64, 61, 60, 60, 56, 55, 53, 52, 50, 48, 44, 41, 40, 38, 38, 37, 35, 21, 19, 14, 12, 9, 6, 6, 6, 4, 3, 2]|50|2733|5|20211230 053032 262981|20211230 053032 263053||19 bins||
N1C1W2_E.BPP|100|[99, 96, 94, 94, 90, 90, 90, 90, 87, 86, 85, 85, 84, 84, 84, 84, 84, 83, 81, 81, 79, 71, 71, 70, 65, 65, 65, 63, 62, 59, 51, 51, 50, 49, 49, 49, 47, 45, 44, 43, 41, 35, 35, 33, 31, 27, 23, 23, 22, 22]|50|3191|5|20211230 053032 263473|20211230 053032 263598||36 bins||
N1C1W4_H.BPP|100|[100, 100, 99, 98, 98, 97, 96, 92, 91, 91, 91, 87, 86, 85, 83, 83, 81, 79, 78, 78, 75, 75, 75, 74, 73, 73, 70, 66, 66, 65, 64, 64, 63, 62, 61, 60, 59, 56, 55, 54, 46, 45, 44, 41, 37, 35, 34, 32, 31, 30]|50|3478|5|20211230 053032 264040|20211230 053032 264178||40 bins||
N1C2W4_I.BPP|120|[97, 92, 91, 88, 87, 86, 85, 85, 84, 84, 84, 83, 80, 80, 79, 78, 76, 76, 76, 76, 75, 75, 75, 74, 74, 74, 72, 71, 71, 70, 67, 63, 59, 59, 57, 55, 55, 54, 50, 49, 44, 42, 40, 38, 37, 35, 31, 31, 30, 30]|50|3324|5|20211230 053032 264604|20211230 053032 264722||35 bins||
N1C2W2_A.BPP|120|[100, 97, 97, 95, 93, 87, 87, 86, 82, 82, 78, 76, 76, 75, 74, 71, 68, 66, 65, 63, 59, 59, 58, 58, 57, 52, 51, 46, 46, 46, 43, 42, 42, 41, 41, 41, 38, 37, 36, 36, 32, 32, 31, 30, 27, 25, 22, 22, 22, 21]|50|2811|5|20211230 053032 265163|20211230 053032 265246||24 bins||
N1C2W2_B.BPP|120|[100, 98, 98, 97, 95, 94, 90, 90, 89, 86, 85, 83, 81, 79, 79, 74, 72, 72, 71, 68, 67, 65, 64, 64, 62, 59, 58, 56, 55, 55, 54, 51, 51, 50, 47, 46, 45, 44, 43, 40, 36, 34, 33, 31, 29, 28, 27, 27, 26, 21]|50|3069|5|20211230 053032 265645|20211230 053032 265750||27 bins||
N1C1W1_E.BPP|100|[91, 88, 88, 87, 87, 86, 86, 85, 85, 84, 83, 80, 79, 78, 77, 70, 70, 68, 67, 66, 59, 52, 49, 48, 47, 47, 44, 42, 38, 37, 37, 34, 34, 33, 31, 29, 27, 24, 21, 17, 16, 16, 15, 14, 8, 6, 5, 4, 2, 2]|50|2443|5|20211230 053032 266192|20211230 053032 266278||26 bins||
N1C2W1_R.BPP|120|[100, 99, 98, 96, 95, 95, 92, 91, 87, 85, 85, 84, 78, 78, 77, 76, 74, 69, 68, 67, 65, 64, 62, 55, 52, 45, 43, 41, 40, 38, 33, 29, 27, 27, 26, 24, 24, 24, 23, 22, 22, 21, 14, 13, 12, 10, 8, 2, 1, 1]|50|2562|5|20211230 053032 266712|20211230 053032 266785||23 bins||
N1C2W1_B.BPP|120|[99, 96, 96, 96, 95, 95, 94, 90, 90, 88, 87, 84, 82, 78, 77, 77, 77, 75, 75, 70, 70, 69, 68, 56, 54, 53, 53, 50, 50, 49, 48, 47, 45, 38, 36, 35, 34, 28, 25, 21, 19, 18, 16, 13, 13, 7, 7, 6, 3, 3]|50|2755|5|20211230 053032 267227|20211230 053032 267306||26 bins||
N1C3W4_Q.BPP|150|[100, 99, 98, 97, 97, 95, 92, 92, 91, 90, 89, 88, 87, 84, 84, 83, 82, 80, 80, 78, 77, 77, 76, 76, 75, 72, 70, 68, 67, 64, 63, 61, 61, 60, 58, 57, 57, 56, 55, 49, 49, 48, 40, 40, 37, 35, 32, 31, 31, 30]|50|3458|5|20211230 053032 267763|20211230 053032 267844||25 bins||
N1C1W2_G.BPP|100|[100, 99, 94, 91, 90, 88, 86, 85, 85, 83, 82, 80, 79, 77, 73, 71, 71, 71, 67, 65, 65, 58, 57, 57, 55, 53, 52, 51, 45, 40, 39, 39, 38, 38, 38, 37, 36, 36, 35, 35, 32, 29, 28, 27, 27, 27, 24, 23, 21, 20]|50|2799|5|20211230 053032 268271|20211230 053032 268378||30 bins||
N1C3W1_J.BPP|150|[99, 98, 92, 91, 90, 88, 87, 86, 82, 80, 77, 74, 73, 72, 72, 71, 69, 69, 63, 61, 55, 54, 53, 50, 48, 48, 48, 37, 37, 37, 34, 33, 32, 29, 26, 22, 19, 17, 15, 14, 10, 9, 7, 3, 3, 2, 2, 2, 1, 1]|50|2342|5|20211230 053032 268805|20211230 053032 268867||16 bins||
N1C2W1_M.BPP|120|[100, 99, 98, 98, 95, 93, 92, 89, 80, 80, 78, 77, 77, 73, 72, 71, 71, 71, 70, 70, 67, 66, 66, 65, 64, 60, 59, 53, 50, 48, 48, 47, 47, 45, 39, 38, 37, 33, 33, 28, 27, 19, 15, 14, 14, 12, 9, 9, 9, 1]|50|2776|5|20211230 053032 269267|20211230 053032 269343||26 bins||
N1C1W1_G.BPP|100|[100, 99, 98, 98, 98, 91, 90, 87, 84, 84, 78, 77, 72, 71, 70, 69, 69, 64, 63, 58, 58, 46, 45, 45, 43, 43, 42, 41, 37, 37, 37, 35, 34, 31, 30, 29, 24, 23, 22, 21, 20, 17, 12, 11, 10, 9, 7, 6, 5, 4]|50|2444|5|20211230 053032 269779|20211230 053032 269869||25 bins||
N1C3W2_A.BPP|150|[100, 96, 94, 93, 91, 91, 91, 88, 84, 83, 80, 78, 78, 76, 75, 74, 72, 72, 70, 65, 61, 60, 56, 52, 51, 51, 48, 46, 45, 38, 38, 37, 37, 37, 36, 35, 35, 32, 32, 31, 30, 29, 29, 28, 27, 27, 23, 23, 22, 21]|50|2768|5|20211230 053032 270295|20211230 053032 270398||19 bins||
N1C3W1_R.BPP|150|[100, 99, 97, 97, 97, 95, 94, 91, 88, 87, 87, 86, 86, 86, 82, 77, 77, 75, 74, 73, 72, 71, 70, 65, 63, 62, 60, 59, 56, 56, 51, 50, 50, 49, 49, 47, 47, 46, 36, 29, 23, 23, 21, 20, 18, 16, 13, 11, 9, 3]|50|2993|5|20211230 053032 270851|20211230 053032 270929||21 bins||
N1C1W2_K.BPP|100|[100, 99, 98, 97, 97, 96, 95, 94, 92, 89, 89, 87, 85, 77, 76, 73, 71, 69, 68, 68, 67, 66, 66, 65, 64, 64, 63, 62, 58, 58, 52, 50, 49, 48, 47, 46, 44, 43, 43, 35, 35, 32, 29, 26, 26, 25, 25, 23, 20, 20]|50|3071|5|20211230 053032 271393|20211230 053032 271507||35 bins||
N1C1W2_N.BPP|100|[98, 96, 95, 85, 84, 84, 83, 82, 81, 80, 78, 76, 76, 74, 72, 72, 71, 71, 69, 66, 65, 64, 64, 62, 61, 60, 56, 53, 52, 52, 49, 48, 47, 45, 43, 43, 42, 40, 40, 40, 39, 37, 32, 30, 28, 26, 21, 21, 21, 20]|50|2894|5|20211230 053032 271996|20211230 053032 272112||33 bins||
N1C1W2_L.BPP|100|[98, 95, 94, 93, 92, 91, 89, 88, 87, 87, 84, 82, 82, 74, 73, 73, 72, 69, 65, 64, 63, 63, 62, 62, 60, 59, 57, 54, 54, 52, 48, 47, 46, 44, 43, 41, 35, 33, 30, 30, 30, 29, 29, 28, 28, 27, 27, 26, 24, 23]|50|2906|5|20211230 053032 272528|20211230 053032 272638||31 bins||
N1C1W2_D.BPP|100|[97, 97, 90, 89, 89, 89, 85, 83, 82, 81, 77, 76, 76, 75, 71, 71, 68, 68, 66, 63, 63, 63, 62, 61, 61, 59, 58, 54, 53, 50, 50, 50, 46, 43, 40, 36, 36, 33, 32, 31, 31, 31, 28, 27, 27, 26, 26, 24, 23, 22]|50|2839|5|20211230 053032 273066|20211230 053032 273177||31 bins||
N1C2W4_C.BPP|120|[100, 100, 99, 96, 96, 93, 91, 90, 90, 87, 84, 83, 80, 80, 80, 75, 74, 72, 72, 71, 71, 70, 69, 66, 65, 63, 60, 58, 57, 56, 54, 54, 53, 53, 53, 51, 51, 49, 46, 43, 40, 39, 38, 37, 37, 34, 33, 33, 31, 31]|50|3208|5|20211230 053032 273670|20211230 053032 273776||30 bins||
N1C3W1_G.BPP|150|[97, 92, 91, 91, 88, 86, 85, 84, 79, 76, 75, 67, 66, 65, 62, 61, 61, 58, 54, 54, 50, 47, 46, 45, 44, 44, 42, 37, 37, 30, 27, 27, 26, 23, 23, 21, 20, 20, 19, 13, 12, 11, 10, 9, 9, 6, 5, 5, 5, 1]|50|2206|5|20211230 053032 274207|20211230 053032 274275||15 bins||
N1C1W2_M.BPP|100|[99, 95, 90, 89, 89, 85, 82, 80, 80, 79, 79, 79, 77, 74, 70, 70, 66, 65, 65, 64, 57, 56, 56, 55, 55, 55, 53, 52, 50, 49, 48, 47, 45, 42, 40, 37, 36, 36, 36, 32, 31, 31, 31, 31, 30, 28, 28, 25, 22, 20]|50|2791|5|20211230 053032 274706|20211230 053032 274813||30 bins||
N1C1W2_C.BPP|100|[100, 99, 98, 97, 94, 93, 91, 89, 89, 89, 85, 85, 84, 83, 81, 81, 78, 73, 73, 73, 73, 70, 69, 68, 64, 64, 63, 59, 54, 49, 48, 45, 45, 43, 42, 41, 39, 37, 37, 36, 32, 30, 26, 26, 25, 24, 24, 23, 21, 21]|50|3033|5|20211230 053032 275247|20211230 053032 275363||33 bins||
N1C3W4_S.BPP|150|[99, 98, 97, 95, 95, 93, 93, 92, 89, 80, 80, 79, 79, 77, 76, 75, 74, 74, 73, 71, 71, 70, 68, 66, 64, 63, 61, 60, 57, 57, 55, 54, 53, 50, 50, 49, 48, 47, 46, 46, 42, 42, 39, 38, 38, 37, 37, 34, 32, 31]|50|3194|5|20211230 053032 275794|20211230 053032 275875||22 bins||
N1C2W2_O.BPP|120|[100, 99, 98, 96, 94, 90, 89, 88, 88, 86, 84, 81, 81, 80, 79, 79, 78, 76, 72, 72, 72, 68, 68, 65, 63, 63, 63, 62, 62, 57, 57, 55, 48, 48, 47, 45, 44, 44, 41, 39, 36, 33, 31, 30, 28, 26, 25, 24, 22, 20]|50|3096|5|20211230 053032 276273|20211230 053032 276361||29 bins||
N1C3W2_K.BPP|150|[95, 94, 93, 93, 91, 89, 89, 89, 88, 85, 82, 82, 78, 78, 77, 76, 73, 73, 73, 70, 70, 70, 70, 69, 68, 66, 63, 62, 59, 55, 55, 53, 51, 49, 42, 42, 41, 41, 40, 38, 35, 32, 31, 30, 30, 28, 28, 24, 23, 23]|50|3056|5|20211230 053032 276801|20211230 053032 276882||22 bins||
N1C2W2_Q.BPP|120|[96, 96, 91, 90, 89, 86, 86, 84, 83, 83, 82, 82, 82, 82, 79, 75, 73, 72, 71, 69, 68, 67, 67, 66, 65, 63, 62, 61, 59, 59, 59, 59, 58, 56, 56, 55, 54, 53, 50, 45, 41, 39, 35, 33, 29, 25, 24, 21, 20, 20]|50|3120|5|20211230 053032 277281|20211230 053032 277377||30 bins||
N1C3W1_E.BPP|150|[99, 97, 97, 96, 95, 89, 88, 83, 81, 81, 79, 77, 76, 75, 74, 61, 55, 51, 50, 50, 48, 48, 47, 46, 45, 42, 42, 38, 35, 34, 32, 32, 31, 26, 25, 21, 14, 13, 11, 10, 9, 9, 9, 8, 8, 7, 5, 5, 5, 1]|50|2260|5|20211230 053032 277863|20211230 053032 277954||16 bins||
N1C3W1_Q.BPP|150|[100, 100, 100, 100, 98, 96, 95, 93, 90, 89, 86, 86, 85, 85, 84, 81, 79, 78, 74, 70, 69, 68, 66, 62, 62, 61, 58, 56, 55, 54, 53, 51, 48, 44, 42, 40, 36, 35, 33, 32, 31, 24, 23, 23, 18, 13, 12, 4, 4, 2]|50|2948|5|20211230 053032 278386|20211230 053032 278459||20 bins||
N1C1W4_B.BPP|100|[100, 100, 98, 97, 97, 94, 92, 92, 91, 85, 84, 84, 83, 82, 82, 80, 78, 78, 78, 78, 75, 74, 73, 72, 71, 70, 70, 68, 66, 65, 65, 54, 50, 50, 50, 49, 49, 49, 47, 44, 44, 42, 42, 41, 41, 41, 40, 36, 36, 30]|50|3357|5|20211230 053032 278881|20211230 053032 279017||40 bins||
N1C2W4_Q.BPP|120|[100, 98, 98, 98, 91, 90, 90, 88, 87, 87, 87, 86, 86, 83, 82, 81, 80, 80, 76, 73, 72, 71, 71, 70, 69, 68, 68, 67, 67, 66, 65, 64, 60, 54, 53, 52, 52, 47, 46, 46, 46, 41, 40, 37, 37, 36, 36, 35, 34, 33]|50|3344|5|20211230 053032 279440|20211230 053032 279551||33 bins||
